HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed,common_charges,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type,maintenance_cost,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms,parking_charges,pct_tax_deductibl,sale_price,sq_footage,total_taxes,walk_score,listing_price_to_nearest_1000,url
34KYK9TV2R8VREQYGB68C73L580BSI,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:04 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:04 PST 2017,NA,NA,3SB4CE2TJVV1R55ZU9H14OWSCTPAX0,A3B3W8ZOII4D0T,Approved,Thu Feb 09 13:29:45 PST 2017,Thu Feb 09 13:31:12 PST 2017,Thu Feb 09 13:32:12 PST 2017,2017-02-09 21:33:11 UTC,NA,NA,87,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/99-72-66th-Rd-Rego-Park-NY-11374-194097419,1952,no,NA,28,co-op,NA,combo,no,oil,"99-72 66th Rd,  Rego Park NY, 11374",NA,combo,$702 ,One Bedroom,1,NA,1,NA,3,NA,NA,NA,NA,NA,92,$268 ,NA
356ZPKYPUHHURU3HYMGYPDWB3XBPYV,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:18 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:18 PST 2017,NA,NA,384PI804XS1XUBLI8XELGA3NOSL0S1,A1RVDQI5SU8A6C,Approved,Thu Feb 09 17:22:24 PST 2017,Thu Feb 09 17:24:22 PST 2017,Thu Feb 09 17:25:22 PST 2017,2017-02-10 01:26:11 UTC,NA,NA,118,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11360-190443855,1950,no,NA,25,co-op,NA,formal,no,gas,"address not available Bayside NY, 11360",NA,eatin,$919 ,Jr. 4 1 Br,1,1,1,NA,4,$60 ,NA,NA,960,NA,82,$198 ,NA
39WSF6KUV2LE0PAPJLRPTAZ5BGAEOO,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:15 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:15 PST 2017,NA,NA,3EO896NRAWV5BHZJJ5TH8KE5PK5JTG,A1RVDQI5SU8A6C,Approved,Thu Feb 09 17:39:16 PST 2017,Thu Feb 09 17:41:13 PST 2017,Thu Feb 09 17:42:13 PST 2017,2017-02-10 01:43:11 UTC,NA,NA,117,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11364-194804394,1950,yes,NA,26,co-op,NA,formal,no,gas,"address not available Bayside NY, 11364",NA,efficiency kitchen,$544 ,2 bedroom,2,2,1,1,5,$175 ,NA,NA,NA,NA,74,$349 ,NA
3YO4AH2FPDKIUB8BQRKEXQS1WGJ0QX,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:39 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:39 PST 2017,NA,NA,32Z9ZLUT1LKT7JZLZO4X2XS3DM5OHJ,A1RVDQI5SU8A6C,Approved,Fri Feb 10 08:01:13 PST 2017,Fri Feb 10 08:02:43 PST 2017,Fri Feb 10 08:03:43 PST 2017,2017-02-10 16:04:11 UTC,NA,NA,90,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11364-189277218,1950,yes,NA,26,co-op,NA,combo,no,gas,"address not available Bayside NY, 11364",NA,efficiency kitchen,$376 ,Bell Park Gardens,1,2,1,NA,3,$100 ,NA,NA,NA,NA,76,$159 ,NA
3VZYA8PITOYT1PPD6ZWBZFXA0KW05K,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3TYCR1GOTCJ7SJWISIUCANSEE5VLZZ,A1RVDQI5SU8A6C,Approved,Thu Feb 09 17:09:38 PST 2017,Thu Feb 09 17:13:42 PST 2017,Thu Feb 09 17:14:42 PST 2017,2017-02-10 01:15:11 UTC,NA,NA,244,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Douglaston-NY-11362-175030512,1984,yes,$402 ,26,condo,NA,formal,yes,gas,"address not available Douglaston NY, 11362",yes,eatin,NA,condo,3,3,2,NA,8,NA,NA,NA,NA,"$3,400 ",49,$628 ,NA
375VMB7D4JJZCXLMPV303VLYZVBDI0,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:36 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:36 PST 2017,NA,NA,30X31N5D63QTVOJ00ZBE5GF0XF4SAT,AHXBZXWIZJSVG,Approved,Thu Feb 09 20:14:18 PST 2017,Thu Feb 09 20:21:56 PST 2017,Thu Feb 09 20:22:56 PST 2017,2017-02-10 04:23:11 UTC,NA,NA,458,100% (12/12),100% (12/12),100% (12/12),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-E-Elmhurst-NY-11369-190814405,1960,no,NA,30,co-op,NA,combo,no,oil,"Address Not Available E. Elmhurst NY, 11369",NA,efficiency kitchen,$413 ,Arlington,NA,6,1,NA,2,NA,50,NA,NA,NA,83,$125 ,NA
3EQPA8A374WYA9AOZVDX6OJ10S9JZG,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:08 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:08 PST 2017,NA,NA,3OCHAWUVGOK73IEL60UQY2ZOH7CKXM,A1RVDQI5SU8A6C,Approved,Fri Feb 10 06:57:32 PST 2017,Fri Feb 10 06:58:57 PST 2017,Fri Feb 10 06:59:57 PST 2017,2017-02-10 15:00:11 UTC,NA,NA,85,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Flushing-NY-11355-182253466,1954,no,NA,25,co-op,NA,combo,no,gas,"Address Not Available Flushing NY, 11355",NA,eatin,$706 ,Kissena Coop,2,6,1,NA,5,NA,NA,NA,800,NA,88,$299 ,NA
3WJGKMRWVI98ZUZMXL7ESSN3MQQCDW,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:10 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:10 PST 2017,NA,NA,3X66WABAJWIQLYBOWK2NTUIR3T9G3Q,A2QSNRD55KSU15,Approved,Thu Feb 09 16:41:55 PST 2017,Thu Feb 09 16:48:18 PST 2017,Thu Feb 09 16:49:18 PST 2017,2017-02-10 00:50:11 UTC,NA,NA,383,100% (42/42),100% (42/42),100% (42/42),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Forest-Hills-NY-11375-194952809,1975,no,NA,28,co-op,NA,formal,no,gas,"Address Not Available Forest Hills NY, 11375",NA,eatin,$830 ,7 Story Co-Op,2,7,1,NA,4,NA,NA,NA,NA,NA,87,$379 ,NA
37J05LC5AXJV785S7DO0FW0YCA0JDI,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:43 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:43 PST 2017,NA,NA,3QAPZX2QN4D4PC4KEIZFPSQJQZU028,AHXBZXWIZJSVG,Approved,Thu Feb 09 20:30:38 PST 2017,Thu Feb 09 20:34:13 PST 2017,Thu Feb 09 20:35:13 PST 2017,2017-02-10 04:36:11 UTC,NA,NA,215,100% (12/12),100% (12/12),100% (12/12),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Kew-Garden-Hills-NY-11367-171993137,1965,no,NA,25,co-op,NA,combo,no,gas,"Address Not Available Kew Garden Hills NY, 11367",yes,efficiency kitchen,"$1,000 ",2 Bedroom Apartment,2,7,1,NA,4,$35 ,NA,NA,900,NA,82,$188 ,NA
3P6ENY9P79WGODQOBRMQUG0WRN3HIC,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:13 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:13 PST 2017,NA,NA,3IJXV6UZ1XJW0R2LXY3MW4YNOK9IRG,A2XLEJ7UPW51RD,Approved,Thu Feb 09 13:29:50 PST 2017,Thu Feb 09 13:34:24 PST 2017,Thu Feb 09 13:35:24 PST 2017,2017-02-09 21:36:11 UTC,NA,NA,274,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Rego-Park-NY-11374-179653239,1952,yes,$323 ,28,condo,NA,combo,yes,oil,"Address Not Available Rego Park NY, 11374",NA,eatin,NA,1 Bedroom,1,6,1,NA,4,$100 ,NA,NA,687,"$2,408 ",84,$389 ,NA
3JTPR5MTZSCVEFWHAS6TIZCJEI25KV,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:37 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:37 PST 2017,NA,NA,3WETL7AQWT8S51M4FOJWPXR2DMF35J,A1RVDQI5SU8A6C,Approved,Fri Feb 10 06:08:31 PST 2017,Fri Feb 10 06:10:36 PST 2017,Fri Feb 10 06:11:36 PST 2017,2017-02-10 14:12:11 UTC,NA,NA,125,100% (89/89),100% (89/89),100% (89/89),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Ridgewood-NY-11385-92169534,2010,no,$250 ,24,condo,NA,formal,no,gas,"Address not Available Ridgewood NY, 11385",NA,combo,NA,modern,3,NA,2,NA,6,NA,NA,NA,NA,$250 ,96,$850 ,NA
3B623HUYJ4QCPGSRDZMYL5DKX2FS80,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:16 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:16 PST 2017,NA,NA,3LRLIPTPEQ9V756SVQ2CEUOQGKDKAO,A2HR7ZIX42FEPG,Approved,Thu Feb 09 14:47:31 PST 2017,Thu Feb 09 14:48:30 PST 2017,Thu Feb 09 14:49:30 PST 2017,2017-02-09 22:50:11 UTC,NA,NA,59,100% (29/29),100% (29/29),100% (29/29),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Astoria-NY-11105-192574495,1956,yes,NA,30,co-op,NA,NA,yes,gas,"Address Not AvailableAstoria NY, 11105",NA,eatin,$822 ,Acropolis,3,NA,1,NA,5,NA,NA,NA,NA,NA,96,$449 ,NA
3XEIP58NL0N45ZYO2GPAM3WT4HEZLY,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:26 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:26 PST 2017,NA,NA,3OE22WJIGIO1XHILE030AHCTMTWUQ1,A2NMNXKCVRJEXG,Approved,Thu Feb 09 14:26:43 PST 2017,Thu Feb 09 14:32:05 PST 2017,Thu Feb 09 14:33:05 PST 2017,2017-02-09 22:33:11 UTC,NA,NA,322,100% (7/7),100% (7/7),100% (7/7),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11360-190419924,1959,no,NA,25,co-op,NA,NA,no,other,"Address Not AvailableBayside NY, 11360",NA,eatin,"$1,088 ",Lg. 1Br+Alcove/Jr4 >,1,NA,1,NA,4,$60 ,NA,NA,NA,NA,77,$235 ,NA
3Q9SPIIRWJMJFL2FU2GDELM0T3BWAN,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:33 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:33 PST 2017,NA,NA,3H7Z272LX77DEFUC59WAJPQ046QLPG,AAJUL7MIR7W8D,Approved,Thu Feb 09 18:10:39 PST 2017,Thu Feb 09 18:13:40 PST 2017,Thu Feb 09 18:14:40 PST 2017,2017-02-10 02:15:11 UTC,NA,NA,181,100% (24/24),100% (24/24),100% (24/24),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11360-190677888,1982,no,$667 ,25,condo,NA,formal,no,gas,"Address Not AvailableBayside NY, 11360",NA,eatin,NA,Condo,1,NA,1,NA,4,NA,NA,NA,950,"$4,471 ",82,$678 ,NA
32CAVSKPCEPATT0A3J8JLW804TUU1Y,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:07 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:07 PST 2017,NA,NA,3JMSRU9HQIUCDTHGAZI5CMPYHXFVED,A1FB3POB4Q0CDO,Approved,Thu Feb 09 13:44:34 PST 2017,Thu Feb 09 13:45:29 PST 2017,Thu Feb 09 13:46:29 PST 2017,2017-02-09 21:47:11 UTC,NA,NA,55,100% (82/82),100% (82/82),100% (82/82),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11364-194936200,1951,no,NA,26,co-op,NA,combo,no,gas,"Address Not AvailableBayside NY, 11364",NA,combo,$995 ,Bayside Estate,3,2,1,NA,5,$60 ,NA,NA,NA,NA,80,$295 ,NA
3MJ9GGZYO36X3548GIR6QE6BPWGA2J,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:18 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:18 PST 2017,NA,NA,3QXNC7EIPIVFPWPJZREUZFYXW6E09C,A3CA5SLHQTNDHU,Approved,Fri Feb 10 06:05:24 PST 2017,Fri Feb 10 06:06:06 PST 2017,Fri Feb 10 06:07:06 PST 2017,2017-02-10 14:07:11 UTC,NA,NA,42,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-College-Point-NY-11356-192652556,2012,no,$267 ,25,condo,NA,combo,no,gas,"Address Not AvailableCollege Point NY, 11356",NA,eatin,NA,Powell Cove Estate,1,NA,1,NA,4,NA,NA,NA,NA,$537 ,60,$485 ,NA
3ZVPAMTJWN3FHGYWH8YHN8PMZJ9RGR,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:05 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:05 PST 2017,NA,NA,39ASUFLU6X74HIMBAEJN07MJXAEEXU,A3CA5SLHQTNDHU,Approved,Fri Feb 10 05:54:13 PST 2017,Fri Feb 10 05:55:02 PST 2017,Fri Feb 10 05:56:02 PST 2017,2017-02-10 13:56:11 UTC,NA,NA,49,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Flushing-NY-11354-196309283,1960,no,NA,25,co-op,NA,combo,no,oil,"Address Not AvailableFlushing NY, 11354",NA,eatin,$530 ,N/A,1,6,1,NA,4,NA,45,NA,700,NA,91,$277 ,NA
36JW4WBR06KWEMOYAJG5RJN4BVBHFL,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:12 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:12 PST 2017,NA,NA,3L2IS5HSFAIGUK5TY8BJ6NHOHIANU8,A3CA5SLHQTNDHU,Approved,Thu Feb 09 14:38:08 PST 2017,Thu Feb 09 14:39:19 PST 2017,Thu Feb 09 14:40:19 PST 2017,2017-02-09 22:41:11 UTC,NA,NA,71,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Flushing-NY-11367-190977927,1940,no,$888 ,27,co-op,NA,NA,no,gas,"Address Not AvailableFlushing NY, 11367",NA,efficiency kitchen,NA,Regency Gardens,3,3,1,NA,6,NA,NA,NA,NA,NA,90,$329 ,NA
3087LXLJ6MGL3MI2CB9KLRONPEA0F3,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:34 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:34 PST 2017,NA,NA,3V5Q80FXIXR0643HX5HYRQOQTA832Y,A192GF5OVDH757,Approved,Thu Feb 09 18:12:03 PST 2017,Thu Feb 09 18:19:18 PST 2017,Thu Feb 09 18:20:18 PST 2017,2017-02-10 02:21:11 UTC,NA,NA,435,100% (2/2),100% (2/2),100% (2/2),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Holliswood-NY-11423-148241587,1950,no,NA,NA,co-op,NA,combo,no,gas,"Address Not AvailableHolliswood NY, 11423",yes,eatin,$620 ,Fairmont,1,NA,1,NA,3,$38 ,NA,NA,NA,NA,79,$95 ,NA
3UUIU9GZC55UHYM441KLJQZFXVST5O,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:27 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:27 PST 2017,NA,NA,3C8HJ7UOP7URY1E3SUVRA073EAEMZV,A2NMNXKCVRJEXG,Approved,Thu Feb 09 14:21:23 PST 2017,Thu Feb 09 14:24:53 PST 2017,Thu Feb 09 14:25:53 PST 2017,2017-02-09 22:26:11 UTC,NA,NA,210,100% (7/7),100% (7/7),100% (7/7),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Kew-Garden-Hills-NY-11367-195270107,1950,no,NA,25,co-op,NA,formal,no,gas,"Address Not AvailableKew Garden Hills NY, 11367",NA,efficiency kitchen,"$1,013 ",2 Bedroom,2,2,1,NA,6,NA,NA,NA,NA,NA,82,$245 ,NA
371Q3BEXDH9R9CTEMPMBYPAOWBMZSC,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:27 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:27 PST 2017,NA,NA,3R6P78PK7KBVKF9IBZ8EB7MPXSHTGF,A3CA5SLHQTNDHU,Approved,Thu Feb 09 14:40:31 PST 2017,Thu Feb 09 14:41:59 PST 2017,Thu Feb 09 14:42:59 PST 2017,2017-02-09 22:43:11 UTC,NA,NA,88,100% (139/139),100% (139/139),100% (139/139),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Kew-Gardens-NY-11415-189635860,1974,no,$567 ,25,condo,NA,formal,no,gas,"Address Not AvailableKew Gardens NY, 11415",NA,efficiency kitchen,NA,2 Bedroom / 2 Bathr>,2,13,2,NA,5,NA,NA,NA,NA,"$2,850 ",90,$580 ,NA
3EN4YVUOUCS95EA9YDPC933QSSBJXJ,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:07 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:07 PST 2017,NA,NA,38YMOXR4MUZLF3O6UR43M0GZ78U6WE,A1FB3POB4Q0CDO,Approved,Thu Feb 09 13:39:43 PST 2017,Thu Feb 09 13:40:50 PST 2017,Thu Feb 09 13:41:50 PST 2017,2017-02-09 21:42:11 UTC,NA,NA,67,100% (82/82),100% (82/82),100% (82/82),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Little-Neck-NY-11362-193159922,1950,yes,NA,26,co-op,NA,combo,no,oil,"Address Not AvailableLittle Neck NY, 11362",NA,efficiency kitchen,$880 ,5C,2,2,1,NA,5,NA,NA,NA,NA,NA,76,$299 ,NA
3FDWKV9VCN27PIMZW5RH5OW324PUM6,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:16 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:16 PST 2017,NA,NA,3ZAZR5XV01IEPF2CF51D742RKWAZCQ,A2HR7ZIX42FEPG,Approved,Thu Feb 09 14:22:22 PST 2017,Thu Feb 09 14:23:24 PST 2017,Thu Feb 09 14:24:24 PST 2017,2017-02-09 22:25:11 UTC,NA,NA,62,100% (29/29),100% (29/29),100% (29/29),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Rego-Park-NY-11374-189284046,1952,no,NA,25,co-op,NA,other,no,gas,"Address Not AvailableRego Park NY, 11374",NA,efficiency kitchen,$775 ,2 Bedroom,2,6,1,NA,5,NA,NA,NA,950,NA,95,$443 ,NA
32204AGAABC2SMKTL3MN94NGCABHGK,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:12 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:12 PST 2017,NA,NA,3BF51CHDTVA84272X32MCWWLFH4H0X,A3B3W8ZOII4D0T,Approved,Thu Feb 09 17:36:55 PST 2017,Thu Feb 09 17:37:59 PST 2017,Thu Feb 09 17:38:59 PST 2017,2017-02-10 01:39:11 UTC,NA,NA,64,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Rego-Park-NY-11374-185889225,1952,yes,NA,28,co-op,NA,formal,yes,gas,"Address Not AvailableRego Park NY, 11374",NA,none,$595 ,1Bedroom,1,6,1,NA,3,NA,NA,NA,800,NA,96,$320 ,NA
3I6NF2WGIGWQCT0YK1LEK7KQ71L5GS,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:36 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:36 PST 2017,NA,NA,3D8YOU6S9EK8NZZ1ZRP24CV2MT36U1,A1SAMLI9AUPHEJ,Approved,Thu Feb 09 21:40:39 PST 2017,Thu Feb 09 21:44:04 PST 2017,Thu Feb 09 21:45:04 PST 2017,2017-02-10 05:45:11 UTC,NA,NA,205,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11360-188126895,1966,yes,NA,25,co-op,NA,formal,yes,gas,"Bayside NY, 11360",yes,eatin,"$2,182 ",Combined Unit,2,17,2,NA,5,$162 ,NA,NA,NA,NA,71,$788 ,NA
3HXK2V1N4KFYDWHB2IJGM0HENRU2GO,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:32 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:32 PST 2017,NA,NA,3T3IWE1XG6NMX43WEVDQ5LQR3HHQT2,A3B3W8ZOII4D0T,Approved,Fri Feb 10 07:30:53 PST 2017,Fri Feb 10 07:32:05 PST 2017,Fri Feb 10 07:33:05 PST 2017,2017-02-10 15:33:11 UTC,NA,NA,72,100% (116/116),100% (116/116),100% (116/116),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11360-184850142,1982,no,$555 ,25,condo,NA,NA,no,gas,"Bayside NY, 11360",NA,eatin,NA,B Line,1,NA,1,NA,4,NA,NA,NA,NA,"$3,386 ",82,$638 ,NA
3UAU495MIISVPL7B9L6UXSL8X44OUF,310F0WGLWJ9S9EY8QG59KVO3KZZTLH,Find Information about Housing To Help a Student Project -- Very easy,Got to a link and copy information into the HIT,NA,$0.05 ,Thu Feb 09 11:58:05 PST 2017,1,BatchId:2682081;OriginalHitTemplateId:920937336;,900,60,Thu Feb 16 11:58:05 PST 2017,NA,NA,38YMOXR4MUZLF3O6UR43M0GZ79F6W1,A1SAMLI9AUPHEJ,Approved,Thu Feb 09 22:06:52 PST 2017,Thu Feb 09 22:09:05 PST 2017,Thu Feb 09 22:10:05 PST 2017,2017-02-10 06:10:11 UTC,NA,NA,133,100% (126/126),100% (126/126),100% (126/126),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Bayside-NY-11364-186628541,1950,yes,NA,26,co-op,NA,formal,no,gas,"Bayside NY, 11364",NA,efficiency kitchen,$544 ,Bell Park Gardens,2,2,1,NA,5,$175 ,NA,NA,NA,NA,75,$269 ,NA
